siparis_id,qr_masa_id,tarih_saat,gun,saat,ay,hafta_sonu,ozel_gun,yas_grubu,kisi_sayisi,hava_durumu,sicaklik_c,toplam_tutar,ikram_var,iptal_var,urun_sayisi,siparis_icerigi
ORD-01620,QR-M03,2026-02-17 15:24,Tuesday,15,2,0,,35-44,5,Serin,5,1180.0,0,0,10,"1 Urfa Kebap, 1 Mercimek Çorbası, 1 Ezme, 1 Havuç Dilimi Baklava, 1 Künefe, 1 Profiterol, 2 Ayran, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00707,QR-M03,2026-02-17 15:30,Tuesday,15,2,0,,18-24,2,Bulutlu,10,265.0,0,0,3,"1 Patates Kızartması, 1 Profiterol, 1 Çay (Bardak)"
ORD-00182,QR-M20,2026-02-17 15:38,Tuesday,15,2,0,,25-34,3,Serin,5,465.0,0,0,7,"1 Ezogelin Çorbası, 1 Tiramisu, 1 Ayran, 2 Çay (Bardak), 2 Türk Kahvesi"
ORD-01421,QR-M17,2026-02-17 15:48,Tuesday,15,2,0,,45-54,5,Güneşli,17,565.0,0,0,6,"1 Havuç Dilimi Baklava, 1 Künefe, 1 Şalgam, 2 Çay (Bardak), 1 Türk Kahvesi"
ORD-01530,QR-M15,2026-02-17 16:09,Tuesday,16,2,0,,35-44,2,Güneşli,17,335.0,0,0,3,"1 Fırın Sütlaç, 1 Tiramisu, 1 Türk Kahvesi"
ORD-01531,QR-M03,2026-02-17 17:17,Tuesday,17,2,0,,45-54,1,Yağmurlu,3,25.0,0,0,1,1 Çay (Bardak)
ORD-00934,QR-M05,2026-02-17 18:21,Tuesday,18,2,0,,18-24,1,Bulutlu,10,240.0,0,0,3,"1 Lahmacun, 1 İçli Köfte, 1 Ayran"
ORD-00357,QR-M20,2026-02-17 19:01,Tuesday,19,2,0,,18-24,5,Serin,5,2180.0,0,0,16,"1 Adana Kebap, 1 İskender Kebap, 1 Tavuk Şiş, 2 Lahmacun, 1 Kıymalı Pide, 2 Gavurdağı Salata, 3 Ezme, 2 Künefe, 2 Ayran, 1 Kola"
ORD-01984,QR-M12,2026-02-17 19:12,Tuesday,19,2,0,,45-54,3,Serin,5,1060.0,0,0,9,"1 Karışık Izgara, 1 Kıymalı Pide, 1 Kaşarlı Pide, 2 Ezogelin Çorbası, 1 Haydari, 2 Ayran, 1 Şalgam"
ORD-00417,QR-M09,2026-02-17 19:20,Tuesday,19,2,0,,25-34,2,Güneşli,17,845.0,0,0,4,"1 Urfa Kebap, 1 Beyti Kebabı, 1 Künefe, 1 Ayran"
ORD-00915,QR-M06,2026-02-17 19:27,Tuesday,19,2,0,,25-34,4,Yağmurlu,3,1825.0,0,0,14,"1 Adana Kebap, 1 İskender Kebap, 1 Karışık Izgara, 1 Kıymalı Pide, 1 Yayla Çorbası, 3 Gavurdağı Salata, 3 Şalgam, 1 Şıra, 2 Çay (Bardak)"
ORD-01085,QR-M15,2026-02-17 19:27,Tuesday,19,2,0,,25-34,1,Güneşli,17,325.0,0,0,2,"1 Urfa Kebap, 1 Ayran"
ORD-01303,QR-M16,2026-02-17 20:43,Tuesday,20,2,0,,18-24,3,Serin,5,1545.0,0,0,10,"1 Tavuk Şiş, 1 Beyti Kebabı, 1 Kaşarlı Pide, 2 Hamburger Menü, 1 Domates Çorbası, 2 Patates Kızartması, 2 Kola"
ORD-01274,QR-M19,2026-02-17 21:17,Tuesday,21,2,0,,35-44,5,Güneşli,17,2285.0,0,0,14,"1 Adana Kebap, 1 Urfa Kebap, 1 İskender Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 1 Beyti Kebabı, 3 Ezme, 3 Şalgam, 1 Şıra, 1 Çay (Bardak)"
ORD-00594,QR-M01,2026-02-17 21:32,Tuesday,21,2,0,,35-44,2,Güneşli,17,270.0,0,0,2,"1 Kıymalı Pide, 1 Kaşarlı Pide"
ORD-01045,QR-M18,2026-02-17 22:15,Tuesday,22,2,0,,35-44,3,Güneşli,17,1700.0,0,0,9,"1 Urfa Kebap, 1 İskender Kebap, 1 Karışık Izgara, 2 Ezme, 2 Künefe, 2 Şalgam"
ORD-01773,QR-M06,2026-02-18 08:28,Wednesday,8,2,0,,18-24,4,Güneşli,17,625.0,0,0,7,"1 Çiğ Köfte Dürüm, 1 Patates Kızartması, 1 Kola, 1 Çay (Bardak), 1 Sucuklu Yumurta, 2 Simit"
ORD-01227,QR-M06,2026-02-18 09:44,Wednesday,9,2,0,,35-44,6,Yağmurlu,3,1455.0,0,0,13,"1 Adana Kebap, 1 Karışık Izgara, 1 Haydari, 1 İçli Köfte, 2 Ayran, 1 Şalgam, 3 Çay (Bardak), 1 Sucuklu Yumurta, 2 Simit"
ORD-00830,QR-M14,2026-02-18 10:48,Wednesday,10,2,0,,18-24,4,Bulutlu,10,515.0,0,0,6,"1 Lahmacun, 1 Ayran, 1 Çay (Bardak), 1 Kiremitte Menemen, 2 Simit"
ORD-00556,QR-M18,2026-02-18 11:27,Wednesday,11,2,0,,18-24,3,Bulutlu,10,1465.0,0,0,8,"1 Hamburger Menü, 2 Patates Kızartması, 2 Kola, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Sucuklu Yumurta"
ORD-01298,QR-M07,2026-02-18 12:35,Wednesday,12,2,0,,45-54,4,Bulutlu,10,1770.0,0,0,17,"1 İskender Kebap, 3 Lahmacun, 1 Hamburger Menü, 3 Çoban Salata, 2 Patates Kızartması, 1 Künefe, 2 Ayran, 3 Şıra, 1 Çay (Bardak)"
ORD-00130,QR-M13,2026-02-18 12:50,Wednesday,12,2,0,,25-34,2,Soğuk/Karlı,0,410.0,0,0,3,"1 İskender Kebap, 1 Lahmacun, 1 Çay (Bardak)"
ORD-00224,QR-M01,2026-02-18 13:06,Wednesday,13,2,0,,18-24,3,Yağmurlu,3,395.0,0,0,4,"1 Tavuk Şiş, 2 Lahmacun, 1 Ayran"
ORD-00041,QR-M10,2026-02-18 13:28,Wednesday,13,2,0,,45-54,2,Soğuk/Karlı,0,265.0,0,0,4,"2 Lahmacun, 1 Ezogelin Çorbası, 1 Ayran"
ORD-00031,QR-M11,2026-02-18 13:29,Wednesday,13,2,0,,25-34,2,Yağmurlu,3,405.0,0,0,3,"1 Tavuk Şiş, 1 Kaşarlı Pide, 1 Ayran"
ORD-00696,QR-M09,2026-02-18 13:44,Wednesday,13,2,0,,35-44,5,Bulutlu,10,1840.0,0,1,17,"2 Tavuk Şiş, 1 Lahmacun, 2 Hamburger Menü, 1 Mercimek Çorbası, 4 Çoban Salata, 3 Ayran, 1 Şalgam, 3 Kola"
ORD-01380,QR-M20,2026-02-18 13:44,Wednesday,13,2,0,,35-44,2,Güneşli,17,385.0,0,0,3,"1 Tavuk Şiş, 1 Lahmacun, 1 Çoban Salata"
ORD-00112,QR-M13,2026-02-18 13:58,Wednesday,13,2,0,,25-34,4,Serin,5,1215.0,0,0,10,"1 İskender Kebap, 2 Lahmacun, 1 Hamburger Menü, 1 Gavurdağı Salata, 3 Patates Kızartması, 1 Ayran, 1 Şıra"
ORD-01975,QR-M01,2026-02-18 14:20,Wednesday,14,2,0,,25-34,1,Serin,5,420.0,0,0,4,"1 Kıymalı Pide, 1 Domates Çorbası, 1 Havuç Dilimi Baklava, 1 Çay (Bardak)"
ORD-00267,QR-M20,2026-02-18 14:43,Wednesday,14,2,0,,45-54,3,Serin,5,435.0,0,0,4,"1 Ezme, 1 Fırın Sütlaç, 1 Katmer, 1 Türk Kahvesi"
ORD-00712,QR-M14,2026-02-18 15:40,Wednesday,15,2,0,,35-44,2,Bulutlu,10,535.0,0,0,4,"2 Havuç Dilimi Baklava, 1 Tiramisu, 1 Çay (Bardak)"
ORD-00438,QR-M14,2026-02-18 15:46,Wednesday,15,2,0,,35-44,5,Soğuk/Karlı,0,1025.0,0,0,9,"1 Mercimek Çorbası, 1 İçli Köfte, 1 Künefe, 1 Fırın Sütlaç, 1 Tiramisu, 1 Katmer, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-01079,QR-M15,2026-02-18 15:54,Wednesday,15,2,0,,18-24,1,Serin,5,235.0,0,0,4,"1 Lahmacun, 1 Çoban Salata, 1 Ayran, 1 Çay (Bardak)"
ORD-00348,QR-M10,2026-02-18 16:22,Wednesday,16,2,0,,25-34,1,Güneşli,17,515.0,0,0,4,"1 Adana Kebap, 1 Gavurdağı Salata, 1 Ezme, 1 Çay (Bardak)"
ORD-00442,QR-M11,2026-02-18 16:22,Wednesday,16,2,0,,45-54,5,Güneşli,17,1490.0,0,0,16,"3 Lahmacun, 1 Mercimek Çorbası, 1 Ezogelin Çorbası, 1 Havuç Dilimi Baklava, 2 Künefe, 1 Fırın Sütlaç, 1 Katmer, 1 Şalgam, 4 Çay (Bardak), 1 Türk Kahvesi"
ORD-00659,QR-M13,2026-02-18 16:55,Wednesday,16,2,0,,18-24,5,Güneşli,17,1335.0,0,0,12,"3 Künefe, 1 Profiterol, 1 Katmer, 2 Ayran, 1 Çay (Bardak), 4 Türk Kahvesi"
ORD-01347,QR-M19,2026-02-18 18:27,Wednesday,18,2,0,,35-44,4,Soğuk/Karlı,0,675.0,0,0,9,"2 Kıymalı Pide, 1 Mercimek Çorbası, 1 Sigara Böreği, 3 Ayran, 1 Şalgam, 1 Çay (Bardak)"
ORD-01638,QR-M05,2026-02-18 18:34,Wednesday,18,2,0,,25-34,2,Soğuk/Karlı,0,350.0,0,0,3,"1 Tavuk Şiş, 2 Türk Kahvesi"
ORD-00126,QR-M05,2026-02-18 18:40,Wednesday,18,2,0,,35-44,2,Bulutlu,10,415.0,0,0,5,"1 Lahmacun, 1 Çoban Salata, 1 Ezme, 1 Sigara Böreği, 1 Ayran"
ORD-01259,QR-M09,2026-02-18 18:43,Wednesday,18,2,0,,35-44,4,Güneşli,17,995.0,0,0,9,"1 Lahmacun, 2 Çoban Salata, 3 Sigara Böreği, 2 Havuç Dilimi Baklava, 1 Çay (Bardak)"
ORD-01759,QR-M10,2026-02-18 19:30,Wednesday,19,2,0,,18-24,6,Yağmurlu,3,2845.0,0,0,21,"1 Urfa Kebap, 1 İskender Kebap, 1 Karışık Izgara, 3 Lahmacun, 1 Kıymalı Pide, 1 Çiğ Köfte Dürüm, 2 Ezogelin Çorbası, 1 Çoban Salata, 4 Künefe, 1 Ayran, 1 Şalgam, 1 Kola, 2 Şıra, 1 Çay (Bardak)"
ORD-00647,QR-M17,2026-02-18 19:46,Wednesday,19,2,0,,18-24,2,Güneşli,17,700.0,0,0,5,"1 Urfa Kebap, 1 Tavuk Şiş, 1 Lahmacun, 1 Ezme, 1 Ayran"
ORD-00898,QR-M06,2026-02-18 19:54,Wednesday,19,2,0,,35-44,2,Bulutlu,10,970.0,0,0,7,"1 Urfa Kebap, 1 Kıymalı Pide, 1 Ezme, 1 Havuç Dilimi Baklava, 1 Künefe, 1 Ayran, 1 Çay (Bardak)"
ORD-01721,QR-M15,2026-02-18 20:50,Wednesday,20,2,0,,55+,3,Yağmurlu,3,1175.0,0,0,8,"1 Adana Kebap, 1 Lahmacun, 2 Kıymalı Pide, 1 Kaşarlı Pide, 1 Ezogelin Çorbası, 1 Gavurdağı Salata, 1 Künefe"
ORD-00461,QR-M04,2026-02-18 21:50,Wednesday,21,2,0,,18-24,2,Serin,5,1175.0,0,0,8,"1 Urfa Kebap, 1 Kaşarlı Pide, 1 Hamburger Menü, 1 Ezme, 1 Patates Kızartması, 1 Künefe, 1 Ayran, 1 Kola"
ORD-00704,QR-M05,2026-02-18 22:40,Wednesday,22,2,0,,25-34,5,Güneşli,17,2850.0,0,0,16,"1 Urfa Kebap, 3 Karışık Izgara, 1 Tavuk Şiş, 4 Ezme, 3 Künefe, 2 Ayran, 2 Şalgam"
ORD-01476,QR-M14,2026-02-19 08:10,Thursday,8,2,0,,35-44,2,Bulutlu,10,665.0,0,0,3,"1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Simit"
ORD-00930,QR-M06,2026-02-19 09:44,Thursday,9,2,0,,18-24,4,Güneşli,17,1165.0,0,0,5,"1 Çay (Bardak), 1 Kiremitte Menemen, 3 Sucuklu Yumurta"
ORD-00966,QR-M09,2026-02-19 09:46,Thursday,9,2,0,,35-44,2,Güneşli,17,625.0,0,0,2,"1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi)"
ORD-01890,QR-M11,2026-02-19 10:36,Thursday,10,2,0,,35-44,4,Serin,5,1500.0,0,0,6,"1 Sigara Böreği, 1 Havuç Dilimi Baklava, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen, 1 Sucuklu Yumurta"
ORD-00887,QR-M12,2026-02-19 10:59,Thursday,10,2,0,,25-34,4,Güneşli,17,630.0,0,0,4,"2 Çay (Bardak), 1 Kiremitte Menemen, 1 Sucuklu Yumurta"
ORD-00049,QR-M17,2026-02-19 11:38,Thursday,11,2,0,,35-44,1,Güneşli,17,155.0,0,0,2,"1 Sigara Böreği, 1 Simit"
ORD-01177,QR-M18,2026-02-19 11:43,Thursday,11,2,0,,18-24,4,Güneşli,17,755.0,0,0,7,"3 Çay (Bardak), 2 Kiremitte Menemen, 2 Simit"
ORD-01360,QR-M15,2026-02-19 12:25,Thursday,12,2,0,,25-34,3,Serin,5,505.0,0,0,4,"1 İskender Kebap, 2 Çiğ Köfte Dürüm, 1 Çay (Bardak)"
ORD-01878,QR-M01,2026-02-19 12:40,Thursday,12,2,0,,25-34,2,Yağmurlu,3,420.0,0,0,4,"1 Tavuk Şiş, 1 Lahmacun, 1 Ezogelin Çorbası, 1 Ayran"
ORD-01976,QR-M14,2026-02-19 12:46,Thursday,12,2,0,,35-44,1,Soğuk/Karlı,0,310.0,0,0,2,"1 Tavuk Şiş, 1 Ezogelin Çorbası"
ORD-01137,QR-M15,2026-02-19 13:04,Thursday,13,2,0,,55+,3,Serin,5,1075.0,0,0,10,"1 Tavuk Şiş, 1 Kıymalı Pide, 1 Hamburger Menü, 1 Yayla Çorbası, 1 Domates Çorbası, 1 Mevsim Salata, 2 Ayran, 2 Kola"
ORD-01813,QR-M19,2026-02-19 13:52,Thursday,13,2,0,,25-34,2,Serin,5,425.0,0,0,4,"1 Tavuk Şiş, 1 Lahmacun, 1 Yayla Çorbası, 1 Ayran"
ORD-01113,QR-M10,2026-02-19 13:57,Thursday,13,2,0,,18-24,3,Serin,5,540.0,0,0,5,"1 Tavuk Şiş, 2 Çiğ Köfte Dürüm, 1 Patates Kızartması, 1 Kola"
ORD-00747,QR-M13,2026-02-19 15:23,Thursday,15,2,0,,18-24,3,Bulutlu,10,460.0,0,0,6,"1 Künefe, 1 Kola, 2 Çay (Bardak), 2 Türk Kahvesi"
ORD-01116,QR-M19,2026-02-19 15:28,Thursday,15,2,0,,35-44,3,Güneşli,17,485.0,0,0,6,"1 Lahmacun, 1 Mercimek Çorbası, 1 Haydari, 1 Tiramisu, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00137,QR-M04,2026-02-19 16:37,Thursday,16,2,0,,25-34,4,Yağmurlu,3,920.0,0,0,9,"1 Künefe, 1 Tiramisu, 2 Katmer, 1 Şalgam, 2 Çay (Bardak), 2 Türk Kahvesi"
ORD-00905,QR-M08,2026-02-19 16:50,Thursday,16,2,0,,25-34,5,Bulutlu,10,1435.0,0,0,11,"2 Adana Kebap, 2 Profiterol, 1 Tiramisu, 1 Katmer, 1 Çay (Bardak), 4 Türk Kahvesi"
ORD-00202,QR-M11,2026-02-19 17:38,Thursday,17,2,0,,25-34,6,Bulutlu,10,1500.0,0,0,19,"3 Kıymalı Pide, 1 İçli Köfte, 3 Sigara Böreği, 1 Künefe, 5 Ayran, 5 Çay (Bardak), 1 Türk Kahvesi"
ORD-01206,QR-M04,2026-02-19 18:11,Thursday,18,2,0,,25-34,3,Güneşli,17,905.0,0,0,8,"1 Lahmacun, 2 Çoban Salata, 1 İçli Köfte, 2 Künefe, 1 Ayran, 1 Çay (Bardak)"
ORD-01132,QR-M16,2026-02-19 20:10,Thursday,20,2,0,,25-34,4,Güneşli,17,2190.0,0,0,16,"1 Adana Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 1 Lahmacun, 1 Gavurdağı Salata, 2 Ezme, 3 Künefe, 3 Ayran, 3 Şalgam"
ORD-00230,QR-M20,2026-02-19 21:25,Thursday,21,2,0,,35-44,6,Güneşli,17,2265.0,0,0,15,"3 Adana Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 1 Lahmacun, 2 Kaşarlı Pide, 1 Mercimek Çorbası, 1 Ezogelin Çorbası, 1 Sigara Böreği, 3 Ayran, 1 Şalgam"
ORD-00768,QR-M09,2026-02-20 09:02,Friday,9,2,1,,25-34,3,Yağmurlu,3,540.0,0,0,6,"1 Kıymalı Pide, 2 Çay (Bardak), 1 Sucuklu Yumurta, 2 Simit"
ORD-01723,QR-M14,2026-02-20 09:53,Friday,9,2,1,,25-34,4,Soğuk/Karlı,0,1190.0,0,0,7,"1 Künefe, 1 Ayran, 1 Çay (Bardak), 1 Kiremitte Menemen, 2 Sucuklu Yumurta, 1 Simit"
ORD-01921,QR-M06,2026-02-20 10:52,Friday,10,2,1,,25-34,2,Bulutlu,10,1085.0,0,0,4,"1 Havuç Dilimi Baklava, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Sucuklu Yumurta"
ORD-00034,QR-M08,2026-02-20 11:37,Friday,11,2,1,,18-24,5,Yağmurlu,3,2220.0,0,0,13,"1 Lahmacun, 4 Çoban Salata, 1 Fırın Sütlaç, 1 Ayran, 1 Kola, 2 Çay (Bardak), 2 Serpme Kahvaltı (2 kişi), 1 Sucuklu Yumurta"
ORD-00089,QR-M01,2026-02-20 12:07,Friday,12,2,1,,35-44,3,Bulutlu,10,770.0,0,0,7,"1 İskender Kebap, 1 Lahmacun, 1 Kaşarlı Pide, 1 İçli Köfte, 2 Ayran, 1 Çay (Bardak)"
ORD-00895,QR-M05,2026-02-20 12:26,Friday,12,2,1,,18-24,2,Serin,5,605.0,0,0,6,"1 Tavuk Şiş, 2 Lahmacun, 1 Yayla Çorbası, 1 Sigara Böreği, 1 Ayran"
ORD-00124,QR-M08,2026-02-20 12:36,Friday,12,2,1,,25-34,4,Yağmurlu,3,1565.0,0,0,15,"1 İskender Kebap, 1 Tavuk Şiş, 1 Lahmacun, 1 Hamburger Menü, 1 Yayla Çorbası, 2 Çoban Salata, 2 Patates Kızartması, 2 Ayran, 1 Şıra, 3 Çay (Bardak)"
ORD-01013,QR-M04,2026-02-20 13:10,Friday,13,2,1,,45-54,2,Soğuk/Karlı,0,370.0,0,0,4,"1 Lahmacun, 1 Çiğ Köfte Dürüm, 1 Havuç Dilimi Baklava, 1 Ayran"
ORD-01121,QR-M01,2026-02-20 13:13,Friday,13,2,1,,45-54,5,Bulutlu,10,1095.0,0,0,13,"1 İskender Kebap, 4 Lahmacun, 1 Ezme, 1 Künefe, 1 Ayran, 1 Şıra, 4 Çay (Bardak)"
ORD-00178,QR-M02,2026-02-20 13:15,Friday,13,2,1,,35-44,5,Soğuk/Karlı,0,2690.0,0,0,29,"1 Urfa Kebap, 1 Lahmacun, 3 Kaşarlı Pide, 1 Hamburger Menü, 3 Çoban Salata, 4 Ezme, 1 İçli Köfte, 3 Patates Kızartması, 4 Ayran, 3 Şalgam, 4 Kola, 1 Çay (Bardak)"
ORD-00844,QR-M04,2026-02-20 13:29,Friday,13,2,1,,25-34,2,Bulutlu,10,450.0,0,0,4,"1 Lahmacun, 1 Hamburger Menü, 1 Patates Kızartması, 1 Ayran"
ORD-01842,QR-M08,2026-02-20 13:45,Friday,13,2,1,,35-44,4,Serin,5,920.0,0,0,10,"1 Tavuk Şiş, 2 Lahmacun, 1 Çiğ Köfte Dürüm, 2 Mercimek Çorbası, 1 Ezme, 1 İçli Köfte, 2 Ayran"
ORD-00841,QR-M20,2026-02-20 13:52,Friday,13,2,1,,25-34,4,Serin,5,1175.0,0,0,13,"1 İskender Kebap, 1 Tavuk Şiş, 2 Lahmacun, 1 Kaşarlı Pide, 1 Yayla Çorbası, 3 Ayran, 1 Şıra, 3 Çay (Bardak)"
ORD-01267,QR-M08,2026-02-20 13:55,Friday,13,2,1,,45-54,5,Bulutlu,10,1630.0,0,0,17,"1 Lahmacun, 1 Kaşarlı Pide, 2 Hamburger Menü, 1 Çiğ Köfte Dürüm, 1 Mercimek Çorbası, 4 Patates Kızartması, 3 Ayran, 4 Kola"
ORD-01148,QR-M01,2026-02-20 14:30,Friday,14,2,1,,18-24,2,Güneşli,17,875.0,1,0,6,"1 Hamburger Menü, 1 Patates Kızartması, 2 Havuç Dilimi Baklava, 1 Tiramisu, 1 Çay (Bardak)"
ORD-00281,QR-M06,2026-02-20 16:01,Friday,16,2,1,,18-24,6,Yağmurlu,3,1340.0,1,0,17,"1 Yayla Çorbası, 2 Patates Kızartması, 1 Havuç Dilimi Baklava, 3 Fırın Sütlaç, 1 Ayran, 1 Kola, 3 Çay (Bardak), 5 Türk Kahvesi"
ORD-00885,QR-M20,2026-02-20 17:56,Friday,17,2,1,,45-54,2,Serin,5,275.0,0,0,4,"1 Yayla Çorbası, 1 İçli Köfte, 2 Çay (Bardak)"
ORD-01101,QR-M16,2026-02-20 18:06,Friday,18,2,1,,25-34,2,Serin,5,510.0,0,0,5,"1 Domates Çorbası, 2 İçli Köfte, 1 Sigara Böreği, 1 Şalgam"
ORD-01973,QR-M20,2026-02-20 18:26,Friday,18,2,1,,35-44,2,Yağmurlu,3,330.0,0,0,4,"1 Kıymalı Pide, 1 Ezogelin Çorbası, 1 Ayran, 1 Türk Kahvesi"
ORD-00814,QR-M02,2026-02-20 19:08,Friday,19,2,1,,18-24,5,Serin,5,1825.0,0,0,16,"1 Urfa Kebap, 2 İskender Kebap, 2 Lahmacun, 1 Çiğ Köfte Dürüm, 1 Çoban Salata, 2 Ezme, 1 Sigara Böreği, 4 Ayran, 2 Şıra"
ORD-00058,QR-M03,2026-02-20 19:23,Friday,19,2,1,,35-44,3,Güneşli,17,920.0,0,0,6,"1 İskender Kebap, 1 Beyti Kebabı, 1 Kaşarlı Pide, 1 Haydari, 1 Ayran, 1 Çay (Bardak)"
ORD-00168,QR-M02,2026-02-20 19:36,Friday,19,2,1,,18-24,5,Bulutlu,10,1635.0,0,0,10,"1 Urfa Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 1 Beyti Kebabı, 1 Kaşarlı Pide, 1 İçli Köfte, 3 Ayran, 1 Şalgam"
ORD-01149,QR-M02,2026-02-20 19:47,Friday,19,2,1,,18-24,5,Bulutlu,10,2195.0,0,1,20,"1 Adana Kebap, 1 İskender Kebap, 3 Lahmacun, 1 Kıymalı Pide, 1 Kaşarlı Pide, 4 Ezme, 2 Künefe, 1 Fırın Sütlaç, 1 Ayran, 4 Çay (Bardak), 1 Türk Kahvesi"
ORD-01578,QR-M11,2026-02-21 08:21,Saturday,8,2,1,,25-34,3,Serin,5,1250.0,0,0,7,"1 Gavurdağı Salata, 1 Künefe, 2 Çay (Bardak), 1 Kiremitte Menemen, 2 Sucuklu Yumurta"
ORD-00912,QR-M09,2026-02-21 08:52,Saturday,8,2,1,,55+,4,Soğuk/Karlı,0,1865.0,0,0,9,"1 Mercimek Çorbası, 1 Havuç Dilimi Baklava, 3 Çay (Bardak), 2 Serpme Kahvaltı (2 kişi), 1 Sucuklu Yumurta, 1 Simit"
ORD-01250,QR-M11,2026-02-21 08:52,Saturday,8,2,1,,25-34,5,Soğuk/Karlı,0,740.0,0,0,6,"1 Mercimek Çorbası, 2 Çay (Bardak), 2 Sucuklu Yumurta, 1 Simit"
ORD-01143,QR-M16,2026-02-21 09:31,Saturday,9,2,1,,18-24,3,Güneşli,17,1340.0,0,0,7,"1 Lahmacun, 1 Ayran, 2 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen, 1 Sucuklu Yumurta"
ORD-01204,QR-M10,2026-02-21 09:53,Saturday,9,2,1,,45-54,5,Güneşli,17,755.0,0,0,8,"3 Çay (Bardak), 2 Sucuklu Yumurta, 3 Simit"
ORD-01393,QR-M02,2026-02-21 10:08,Saturday,10,2,1,,35-44,3,Serin,5,950.0,0,0,6,"2 Urfa Kebap, 1 Ayran, 1 Çay (Bardak), 1 Sucuklu Yumurta, 1 Simit"
ORD-00876,QR-M19,2026-02-21 10:21,Saturday,10,2,1,,18-24,2,Güneşli,17,280.0,0,0,4,"1 Sigara Böreği, 1 Patates Kızartması, 1 Çay (Bardak), 1 Simit"
ORD-00468,QR-M07,2026-02-21 10:31,Saturday,10,2,1,,18-24,2,Bulutlu,10,780.0,0,0,4,"1 Sigara Böreği, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Simit"
ORD-01125,QR-M19,2026-02-21 11:13,Saturday,11,2,1,,25-34,2,Soğuk/Karlı,0,845.0,0,0,4,"1 Mercimek Çorbası, 1 Sigara Böreği, 1 Serpme Kahvaltı (2 kişi), 1 Simit"
ORD-00208,QR-M11,2026-02-21 12:13,Saturday,12,2,1,,25-34,6,Güneşli,17,2580.0,0,0,25,"1 Adana Kebap, 2 İskender Kebap, 4 Lahmacun, 1 Hamburger Menü, 1 Çiğ Köfte Dürüm, 1 Çoban Salata, 5 Ezme, 1 Patates Kızartması, 3 Ayran, 3 Şalgam, 2 Kola, 1 Çay (Bardak)"
ORD-00746,QR-M09,2026-02-21 12:25,Saturday,12,2,1,,18-24,2,Güneşli,17,190.0,0,0,3,"1 Lahmacun, 1 Çiğ Köfte Dürüm, 1 Ayran"
ORD-01898,QR-M02,2026-02-21 12:36,Saturday,12,2,1,,25-34,2,Güneşli,17,805.0,0,0,6,"1 İskender Kebap, 1 Hamburger Menü, 1 Patates Kızartması, 1 Kola, 1 Şıra, 1 Çay (Bardak)"
ORD-01083,QR-M20,2026-02-21 12:42,Saturday,12,2,1,,45-54,3,Güneşli,17,720.0,0,0,8,"2 Lahmacun, 1 Hamburger Menü, 2 Patates Kızartması, 2 Ayran, 1 Kola"
ORD-00618,QR-M14,2026-02-21 13:13,Saturday,13,2,1,,45-54,5,Güneşli,17,1845.0,0,0,14,"3 İskender Kebap, 1 Lahmacun, 1 Hamburger Menü, 1 Mercimek Çorbası, 1 Künefe, 3 Ayran, 1 Şıra, 3 Çay (Bardak)"
ORD-01036,QR-M12,2026-02-21 13:13,Saturday,13,2,1,,25-34,4,Serin,5,1215.0,0,0,13,"1 Lahmacun, 2 Kıymalı Pide, 1 Hamburger Menü, 1 Yayla Çorbası, 2 Çoban Salata, 1 Patates Kızartması, 3 Ayran, 2 Kola"
ORD-01587,QR-M03,2026-02-21 13:41,Saturday,13,2,1,,55+,5,Soğuk/Karlı,0,1060.0,0,0,10,"1 Lahmacun, 1 Kıymalı Pide, 2 Kaşarlı Pide, 1 Hamburger Menü, 1 Çiğ Köfte Dürüm, 1 Domates Çorbası, 3 Kola"
ORD-01686,QR-M14,2026-02-21 14:09,Saturday,14,2,1,,25-34,2,Yağmurlu,3,205.0,0,0,2,"1 Profiterol, 1 Türk Kahvesi"
ORD-01404,QR-M20,2026-02-21 14:12,Saturday,14,2,1,,45-54,1,Güneşli,17,25.0,0,0,1,1 Çay (Bardak)
ORD-01392,QR-M12,2026-02-21 14:59,Saturday,14,2,1,,25-34,5,Güneşli,17,510.0,0,0,5,"1 Fırın Sütlaç, 1 Profiterol, 1 Katmer, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-01630,QR-M14,2026-02-21 15:40,Saturday,15,2,1,,25-34,3,Güneşli,17,395.0,0,0,6,"1 Sigara Böreği, 1 Fırın Sütlaç, 1 Ayran, 2 Çay (Bardak), 1 Türk Kahvesi"
